U0001F95A,egg
U0001F373,cooking egg frying pan
U0001F958,casserole paella pan shallow
U0001F372,pot stew
U0001F957,green salad
U0001F37F,popcorn
U0001F371,bento box
U0001F358,cracker rice
U0001F359,ball japanese rice
U0001F35A,cooked rice
U0001F35B,curry rice
U0001F35C,bowl noodle ramen steaming
U0001F35D,pasta spaghetti
U0001F360,potato roasted sweet
U0001F362,kebab oden seafood skewer stick
U0001F363,sushi
U0001F364,fried prawn shrimp tempura
U0001F365,cake fish pastry swirl
U0001F361,dango dessert japanese skewer stick sweet
U0001F366,cream dessert ice icecream soft sweet
U0001F367,dessert ice shaved sweet
U0001F368,cream dessert ice sweet
U0001F369,dessert donut doughnut sweet
U0001F36A,cookie dessert sweet
U0001F382,birthday cake celebration dessert pastry sweet
U0001F370,cake dessert pastry shortcake slice sweet
U0001F36B,bar chocolate dessert sweet
U0001F36C,candy dessert sweet
U0001F36D,candy dessert lollipop sweet
U0001F36E,custard dessert pudding sweet
U0001F36F,honey honeypot pot sweet
U0001F37C,baby bottle drink milk
U0001F95B,drink glass milk
U00002615,beverage coffee drink hot steaming tea
U0001F375,beverage cup drink tea teacup
U0001F376,bar beverage bottle cup drink sake
U0001F37E,bar bottle cork drink popping
U0001F377,bar beverage drink glass wine
U0001F378,bar cocktail drink glass
U0001F379,bar drink tropical
U0001F37A,bar beer drink mug
U0001F37B,bar beer clink drink mug
U0001F942,celebrate clink drink glass
U0001F943,glass liquor shot tumbler whisky
U0001F37D,cooking fork knife plate
U0001F374,cooking fork knife
U0001F944,spoon tableware
U0001F52A,cooking hocho knife tool weapon
U0001F3FA,amphora aquarius cooking drink jug tool weapon zodiac
U0001F30D,africa earth europe globe world
U0001F30E,americas earth globe world
U0001F30F,asia australia earth globe world
U0001F310,earth globe meridians world
U0001F5FA,map world
U0001F5FE,japan map
U0001F3D4,cold mountain snow
U000026F0,mountain
U0001F30B,eruption mountain volcano weather
U0001F5FB,fuji mountain
U0001F3D5,camping
U0001F3D6,beach umbrella
U0001F3DC,desert
U0001F3DD,desert island
U0001F3DE,national park park
U0001F3DF,stadium
U0001F3DB,building classical
U0001F3D7,building construction
U0001F3D8,building house
U0001F3D9,building city
U0001F3DA,building derelict house
U0001F3E0,building home house
U0001F3E1,building garden home house
U0001F3E2,building
U0001F3E3,building japanese post
U0001F3E4,building european post
U0001F3E5,building doctor hospital medicine
U0001F3E6,bank building
U0001F3E8,building hotel
U0001F3E9,building hotel love
U0001F3EA,building convenience store
U0001F3EB,building school
U0001F3EC,building department store
U0001F3ED,building factory
U0001F3EF,building castle japanese
U0001F3F0,building castle european
U0001F492,activity chapel romance wedding
U0001F5FC,tokyo tower
U0001F5FD,liberty statue
U000026EA,building christian church cross religion
U0001F54C,islam mosque muslim religion
U0001F54D,jew jewish religion synagogue temple
U000026E9,religion shinto shrine
U0001F54B,islam kaaba muslim religion
U000026F2,fountain
U000026FA,camping tent
U0001F301,fog weather
U0001F303,night star weather
U0001F304,morning mountain sun sunrise weather
U0001F305,morning sun sunrise weather
U0001F306,building city dusk evening landscape sun sunset weather
U0001F307,building dusk sun sunset weather
U0001F309,bridge night weather
U00002668,hot hotsprings springs steaming
U0001F30C,milky way space weather
U0001F3A0,activity carousel entertainment horse
U0001F3A1,activity amusement park entertainment ferris wheel
U0001F3A2,activity amusement park coaster entertainment roller
U0001F488,barber haircut pole
U0001F3AA,activity circus entertainment tent
U0001F3AD,activity art entertainment mask performing theater theatre
U0001F5BC,art frame museum painting picture
U0001F3A8,activity art entertainment museum painting palette
U0001F3B0,activity game slot
U0001F682,engine locomotive railway steam train vehicle
U0001F683,car electric railway train tram trolleybus vehicle
U0001F684,railway shinkansen speed train vehicle
U0001F685,bullet railway shinkansen speed train vehicle
U0001F686,railway train vehicle
U0001F687,metro subway vehicle
U0001F688,railway vehicle
U0001F689,railway station train vehicle
U0001F68A,tram trolleybus vehicle
U0001F69D,monorail vehicle
U0001F69E,car mountain railway vehicle
U0001F68B,car tram trolleybus vehicle
U0001F68C,bus vehicle
U0001F68D,bus oncoming vehicle
U0001F68E,bus tram trolley trolleybus vehicle
U0001F68F,bus busstop stop
U0001F690,bus minibus vehicle
U0001F691,ambulance vehicle
U0001F692,engine fire truck vehicle
U0001F693,car patrol police vehicle
U0001F694,car oncoming police vehicle
U0001F695,taxi vehicle
U0001F696,oncoming taxi vehicle
U0001F697,automobile car vehicle
U0001F698,automobile car oncoming vehicle
U0001F699,recreational rv vehicle
U0001F69A,delivery truck vehicle
U0001F69B,lorry semi truck vehicle
U0001F69C,tractor vehicle
U0001F6B2,bicycle bike vehicle
U000026FD,fuel fuelpump gas pump station
U0001F6E3,highway motorway road
U0001F6E4,railway train
U0001F6A8,beacon car light police revolving vehicle
U0001F6A5,light signal traffic
U0001F6A6,light signal traffic
U0001F6A7,barrier construction
U0001F6D1,octagonal stop
U0001F6F4,kick scooter
U0001F6F5,motor scooter
U00002693,anchor ship tool
U000026F5,boat resort sailboat sea vehicle yacht
U0001F6A3,boat rowboat vehicle
U1F6A3 U1F3FB,boat rowboat vehicle
U1F6A3 U1F3FC,boat rowboat vehicle
U1F6A3 U1F3FD,boat rowboat vehicle
U1F6A3 U1F3FE,boat rowboat vehicle
U1F6A3 U1F3FF,boat rowboat vehicle
U0001F6F6,boat canoe
U0001F6A4,boat speedboat vehicle
U0001F6F3,passenger ship vehicle
U000026F4,boat ferry
U0001F6E5,boat motorboat vehicle
U0001F6A2,ship vehicle
U00002708,airplane vehicle
U0001F6E9,airplane vehicle
U0001F6EB,airplane check-in departure departures vehicle
U0001F6EC,airplane arrivals arriving landing vehicle
U0001F4BA,chair seat
U0001F681,helicopter vehicle
U0001F69F,railway suspension vehicle
U0001F6A0,cable gondola mountain vehicle
U0001F6A1,aerial cable car gondola ropeway tramway vehicle
U0001F680,rocket space vehicle
U0001F6F0,satellite space vehicle
U0001F6CE,bell bellhop hotel
U0001F6AA,door
U0001F6CC,hotel sleep
U0001F6CF,bed hotel sleep
U0001F6CB,couch hotel lamp
U0001F6BD,toilet
U0001F6BF,shower water
U0001F6C0,bath bathtub
U1F6C0 U1F3FB,bath bathtub
U1F6C0 U1F3FC,bath bathtub
U1F6C0 U1F3FD,bath bathtub
U1F6C0 U1F3FE,bath bathtub
U1F6C0 U1F3FF,bath bathtub
U0001F6C1,bath bathtub
U0000231B,hourglass sand timer
U000023F3,hourglass sand timer
U0000231A,clock watch
U000023F0,alarm clock
U000023F1,clock stopwatch
U000023F2,clock timer
U0001F570,clock
U0001F55B,00 12 12:00 clock o’clock twelve
U0001F567,12 12:30 30 clock thirty twelve
U0001F550,00 1 1:00 clock o’clock one
U0001F55C,1 1:30 30 clock one thirty
U0001F551,00 2 2:00 clock o’clock two
U0001F55D,2 2:30 30 clock thirty two
U0001F552,00 3 3:00 clock o’clock three
U0001F55E,3 3:30 30 clock thirty three
U0001F553,00 4 4:00 clock four o’clock
U0001F55F,30 4 4:30 clock four thirty
U0001F554,00 5 5:00 clock five o’clock
U0001F560,30 5 5:30 clock five thirty
U0001F555,00 6 6:00 clock o’clock six
U0001F561,30 6 6:30 clock six thirty
U0001F556,00 7 7:00 clock o’clock seven
U0001F562,30 7 7:30 clock seven thirty
U0001F557,00 8 8:00 clock eight o’clock
U0001F563,30 8 8:30 clock eight thirty
U0001F558,00 9 9:00 clock nine o’clock
U0001F564,30 9 9:30 clock nine thirty
U0001F559,00 10 10:00 clock o’clock ten
U0001F565,10 10:30 30 clock ten thirty
U0001F55A,00 11 11:00 clock eleven o’clock
U0001F566,11 11:30 30 clock eleven thirty
U0001F311,dark moon space weather
U0001F312,crescent moon space waxing weather
U0001F313,moon quarter space weather
U0001F314,gibbous moon space waxing weather
U0001F315,full moon space weather
U0001F316,gibbous moon space waning weather
U0001F317,moon quarter space weather
U0001F318,crescent moon space waning weather
U0001F319,crescent moon space weather
U0001F31A,face moon space weather
U0001F31B,face moon quarter space weather
U0001F31C,face moon quarter space weather
U0001F321,thermometer weather
U00002600,bright rays space sun sunny weather
U0001F31D,bright face full moon space weather
U0001F31E,bright face space sun weather
U00002B50,star
U0001F31F,glittery glow shining sparkle star
U0001F320,activity falling shooting space star
U00002601,cloud weather
U000026C5,cloud sun weather
U000026C8,cloud rain thunder weather
U0001F324,cloud sun weather
U0001F325,cloud sun weather
U0001F326,cloud rain sun weather
U0001F327,cloud rain weather
U0001F328,cloud cold snow weather
U0001F329,cloud lightning weather
U0001F32A,cloud tornado weather whirlwind
U0001F32B,cloud fog weather
U0001F32C,blow cloud face weather wind
U0001F300,cyclone dizzy twister typhoon weather
U0001F308,rain rainbow weather
U0001F302,clothing rain umbrella weather
U00002602,clothing rain umbrella weather
U00002614,clothing drop rain umbrella weather
U000026F1,rain sun umbrella weather
U000026A1,danger electric electricity lightning voltage zap
U00002744,cold snow snowflake weather
U00002603,cold snow snowman weather
U000026C4,cold snow snowman weather
U00002604,comet space
U0001F525,fire flame tool
U0001F4A7,cold comic drop sweat weather
U0001F30A,ocean water wave weather
U0001F383,activity celebration entertainment halloween jack lantern
U0001F384,activity celebration christmas entertainment tree
U0001F386,activity celebration entertainment fireworks
U0001F387,activity celebration entertainment fireworks sparkle
U00002728,entertainment sparkle star
U0001F388,activity balloon celebration entertainment
U0001F389,activity celebration entertainment party popper tada
U0001F38A,activity ball celebration confetti entertainment
U0001F38B,activity banner celebration entertainment japanese tree
U0001F38D,activity bamboo celebration japanese pine plant
U0001F38E,activity celebration doll entertainment festival japanese
U0001F38F,activity carp celebration entertainment flag streamer
U0001F390,activity bell celebration chime entertainment wind
U0001F391,activity celebration ceremony entertainment moon
U0001F380,celebration ribbon
U0001F381,box celebration entertainment gift present wrapped
U0001F397,celebration reminder ribbon
U0001F39F,admission entertainment ticket
U0001F3AB,activity admission entertainment ticket
U0001F396,celebration medal military
U0001F3C6,prize trophy
U0001F3C5,medal
U0001F947,first gold medal
U0001F948,medal second silver
U0001F949,bronze medal third
U000026BD,ball soccer
U000026BE,ball baseball
U0001F3C0,ball basketball hoop
U0001F3D0,ball game volleyball
U0001F3C8,american ball football
U0001F3C9,ball football rugby
U0001F3BE,ball racquet tennis
U0001F3B1,8 8 ball ball billiard eight game
U0001F3B3,ball bowling game
U0001F3CF,ball bat cricket game
U0001F3D1,ball field game hockey stick
U0001F3D2,game hockey ice puck stick
U0001F3D3,ball bat game paddle table tennis
U0001F3F8,badminton birdie game racquet shuttlecock
U0001F94A,boxing glove
U0001F94B,judo karate martial arts taekwondo uniform
U000026F3,flag golf hole
U0001F3CC,ball golf
U000026F8,ice skate
U0001F3A3,entertainment fish pole
U0001F3BD,running sash shirt
U0001F3BF,ski snow
U000026F7,ski snow
U0001F3C2,ski snow snowboard
U0001F3C4,surfer surfing
U1F3C4 U1F3FB,surfer surfing
U1F3C4 U1F3FC,surfer surfing
U1F3C4 U1F3FD,surfer surfing
U1F3C4 U1F3FE,surfer surfing
U1F3C4 U1F3FF,surfer surfing
U0001F3C7,horse jockey racehorse racing
U0001F3CA,swim swimmer
U1F3CA U1F3FB,swim swimmer
U1F3CA U1F3FC,swim swimmer
U1F3CA U1F3FD,swim swimmer
U1F3CA U1F3FE,swim swimmer
U1F3CA U1F3FF,swim swimmer
U000026F9,ball
U26F9 U1F3FB,ball
U26F9 U1F3FC,ball
U26F9 U1F3FD,ball
U26F9 U1F3FE,ball
U26F9 U1F3FF,ball
U0001F3CB,lifter weight
U1F3CB U1F3FB,lifter weight
U1F3CB U1F3FC,lifter weight
U1F3CB U1F3FD,lifter weight
U1F3CB U1F3FE,lifter weight
U1F3CB U1F3FF,lifter weight
U0001F6B4,bicycle bicyclist bike cyclist
U1F6B4 U1F3FB,bicycle bicyclist bike cyclist
U1F6B4 U1F3FC,bicycle bicyclist bike cyclist
U1F6B4 U1F3FD,bicycle bicyclist bike cyclist
U1F6B4 U1F3FE,bicycle bicyclist bike cyclist
U1F6B4 U1F3FF,bicycle bicyclist bike cyclist
U0001F6B5,bicycle bicyclist bike cyclist mountain
U1F6B5 U1F3FB,bicycle bicyclist bike cyclist mountain
U1F6B5 U1F3FC,bicycle bicyclist bike cyclist mountain
U1F6B5 U1F3FD,bicycle bicyclist bike cyclist mountain
U1F6B5 U1F3FE,bicycle bicyclist bike cyclist mountain
U1F6B5 U1F3FF,bicycle bicyclist bike cyclist mountain
U0001F3CE,car racing
U0001F3CD,motorcycle racing
U0001F938,cartwheel gymnastics
U1F938 U1F3FB,cartwheel gymnastics
U1F938 U1F3FC,cartwheel gymnastics
U1F938 U1F3FD,cartwheel gymnastics
U1F938 U1F3FE,cartwheel gymnastics
U1F938 U1F3FF,cartwheel gymnastics
U0001F93C,wrestle wrestler
U1F93C U1F3FB,wrestle wrestler
U1F93C U1F3FC,wrestle wrestler
U1F93C U1F3FD,wrestle wrestler
U1F93C U1F3FE,wrestle wrestler
U1F93C U1F3FF,wrestle wrestler
U0001F93D,polo water
U1F93D U1F3FB,polo water
U1F93D U1F3FC,polo water
U1F93D U1F3FD,polo water
U1F93D U1F3FE,polo water
U1F93D U1F3FF,polo water
U0001F93E,ball handball
U1F93E U1F3FB,ball handball
U1F93E U1F3FC,ball handball
U1F93E U1F3FD,ball handball
U1F93E U1F3FE,ball handball
U1F93E U1F3FF,ball handball
U0001F93A,fencer fencing sword
U0001F945,goal net
U0001F939,balance juggle multitask skill
U1F939 U1F3FB,balance juggle multitask skill
U1F939 U1F3FC,balance juggle multitask skill
U1F939 U1F3FD,balance juggle multitask skill
U1F939 U1F3FE,balance juggle multitask skill
U1F939 U1F3FF,balance juggle multitask skill
U0001F3AF,activity bull bullseye dart entertainment eye game hit target
U0001F3AE,controller entertainment game video game
U0001F579,entertainment game joystick video game
U0001F3B2,dice die entertainment game
U00002660,card game spade suit
U00002665,card game heart hearts suit
U00002666,card diamond diamonds game suit
U00002663,card club clubs game suit
U0001F0CF,card entertainment game joker playing
U0001F004,game mahjong red
U0001F3B4,activity card entertainment flower game japanese playing
U0001F507,mute quiet silent speaker volume
U0001F508,speaker volume
U0001F509,low speaker volume wave
U0001F50A,3 entertainment high loud speaker three volume
U0001F4E2,communication loud loudspeaker public address
U0001F4E3,cheering communication megaphone
U0001F4EF,communication entertainment horn post postal
U0001F514,bell
U0001F515,bell forbidden mute no not prohibited quiet silent
U0001F3BC,activity entertainment music score
U0001F3B5,activity entertainment music note
U0001F3B6,activity entertainment music note notes
U0001F399,mic microphone music studio
U0001F39A,level music slider
U0001F39B,control knobs music
U0001F3A4,activity entertainment karaoke mic microphone
U0001F3A7,activity earbud entertainment headphone
U0001F4FB,entertainment radio video
U0001F3B7,activity entertainment instrument music sax saxophone
U0001F3B8,activity entertainment guitar instrument music
U0001F3B9,activity entertainment instrument keyboard music piano
U0001F3BA,activity entertainment instrument music trumpet
U0001F3BB,activity entertainment instrument music violin
U0001F941,drum drumsticks music
U0001F4F1,cell communication mobile phone telephone
U0001F4F2,arrow call cell communication mobile phone receive telephone
U0000260E,phone telephone
U0001F4DE,communication phone receiver telephone
U0001F4DF,communication pager
U0001F4E0,communication fax
U0001F50B,battery
U0001F50C,electric electricity plug
U0001F4BB,computer pc personal
U0001F5A5,computer desktop
U0001F5A8,computer printer
U00002328,computer keyboard
U0001F5B1,3 button computer mouse three
U0001F5B2,computer trackball
U0001F4BD,computer disk entertainment minidisk optical
U0001F4BE,computer disk floppy
U0001F4BF,blu-ray cd computer disk dvd optical
U0001F4C0,blu-ray cd computer disk dvd entertainment optical
U0001F3A5,activity camera cinema entertainment movie
U0001F39E,cinema entertainment film frames movie
U0001F4FD,cinema entertainment film movie projector video
U0001F3AC,activity clapper entertainment movie
U0001F4FA,entertainment television tv video
U0001F4F7,camera entertainment video
U0001F4F8,camera flash video
U0001F4F9,camera entertainment video
U0001F4FC,entertainment tape vhs video videocassette
U0001F50D,glass magnifying search tool
U0001F50E,glass magnifying search tool
U0001F52C,microscope tool
U0001F52D,telescope tool
U0001F4E1,antenna communication dish satellite
U0001F56F,candle light
U0001F4A1,bulb comic electric idea light
U0001F526,electric flashlight light tool torch
U0001F3EE,bar japanese lantern light red
U0001F4D4,book cover decorated notebook
U0001F4D5,book closed
U0001F4D6,book open
U0001F4D7,book green
U0001F4D8,blue book
U0001F4D9,book orange
U0001F4DA,book books
U0001F4D3,notebook
U0001F4D2,ledger notebook
U0001F4C3,curl document page
U0001F4DC,paper scroll
U0001F4C4,document page
U0001F4F0,communication news newspaper paper
U0001F5DE,news newspaper paper rolled
U0001F4D1,bookmark mark marker tabs
U0001F516,bookmark mark
U0001F3F7,label
U0001F4B0,bag dollar money moneybag
U0001F4B4,bank banknote bill currency money note yen
U0001F4B5,bank banknote bill currency dollar money note
U0001F4B6,bank banknote bill currency euro money note
U0001F4B7,bank banknote bill currency money note pound
U0001F4B8,bank banknote bill dollar fly money note wings
U0001F4B3,bank card credit money
U0001F4B9,bank chart currency graph growth market money rise trend upward yen
U0001F4B1,bank currency exchange money
U0001F4B2,currency dollar money
U00002709,e-mail email envelope
U0001F4E7,communication e-mail email letter mail
U0001F4E8,communication e-mail email envelope incoming letter mail receive
U0001F4E9,arrow communication down e-mail email envelope letter mail outgoing sent
U0001F4E4,box communication letter mail outbox sent tray
U0001F4E5,box communication inbox letter mail receive tray
U0001F4E6,box communication package parcel
U0001F4EB,closed communication flag mail mailbox postbox
U0001F4EA,closed communication flag lowered mail mailbox postbox
U0001F4EC,communication flag mail mailbox open postbox
U0001F4ED,communication flag lowered mail mailbox open postbox
U0001F4EE,communication mail mailbox postbox
U0001F5F3,ballot box
U0000270F,pencil
U00002712,nib pen
U0001F58B,communication fountain pen
U0001F58A,ballpoint communication pen
U0001F58C,communication paintbrush painting
U0001F58D,communication crayon
U0001F4DD,communication memo pencil
U0001F4BC,briefcase
U0001F4C1,file folder
U0001F4C2,file folder open
U0001F5C2,card dividers index
U0001F4C5,calendar date
U0001F4C6,calendar
U0001F5D2,note pad spiral
U0001F5D3,calendar pad spiral
U0001F4C7,card index rolodex
U0001F4C8,chart graph growth trend upward
U0001F4C9,chart down graph trend
U0001F4CA,bar chart graph
U0001F4CB,clipboard
U0001F4CC,pin pushpin
U0001F4CD,pin pushpin
U0001F4CE,paperclip
U0001F587,communication link paperclip
U0001F4CF,ruler straight edge
U0001F4D0,ruler set triangle
U00002702,scissors tool
U0001F5C3,box card file
U0001F5C4,cabinet file
U0001F5D1,wastebasket
U0001F512,closed lock
U0001F513,lock open unlock
U0001F50F,ink lock nib pen privacy
U0001F510,closed key lock secure
U0001F511,key lock password
U0001F5DD,clue key lock old
U0001F528,hammer tool
U000026CF,mining pick tool
U00002692,hammer pick tool
U0001F6E0,hammer tool wrench
U0001F5E1,dagger knife weapon
U00002694,crossed swords weapon
U0001F52B,gun handgun pistol revolver tool weapon
U0001F3F9,archer arrow bow sagittarius tool weapon zodiac
U0001F6E1,shield weapon
U0001F527,tool wrench
U0001F529,bolt nut tool
U00002699,gear tool
U0001F5DC,compression tool vice
U00002697,alembic chemistry tool
U00002696,balance justice libra scales tool weight zodiac
U0001F517,link
U000026D3,chain
U0001F489,doctor medicine needle shot sick syringe tool
U0001F48A,doctor medicine pill sick
U0001F6AC,activity smoking
U000026B0,coffin death
U000026B1,death funeral urn
U0001F5FF,face moyai statue
U0001F6E2,drum oil
U0001F52E,ball crystal fairy tale fantasy fortune tool
U0001F6D2,cart shopping trolley
U0001F3E7,atm automated bank teller
U0001F6AE,litter litterbox
U0001F6B0,drink potable water
U0000267F,access wheelchair
U0001F6B9,lavatory man restroom wc
U0001F6BA,lavatory restroom wc woman
U0001F6BB,lavatory restroom wc
U0001F6BC,baby changing
U0001F6BE,closet lavatory restroom water wc
U0001F6C2,control passport
U0001F6C3,customs
U0001F6C4,baggage claim
U0001F6C5,baggage left luggage locker luggage
U000026A0,warning
U0001F6B8,child crossing pedestrian traffic
U000026D4,entry forbidden no not prohibited traffic
U0001F6AB,entry forbidden no not prohibited
U0001F6B3,bicycle bike forbidden no not prohibited vehicle
U0001F6AD,forbidden no not prohibited smoking
U0001F6AF,forbidden litter no not prohibited
U0001F6B1,drink forbidden no not potable prohibited water
U0001F6B7,forbidden no not pedestrian prohibited
U0001F4F5,cell communication forbidden mobile no not phone prohibited telephone
U0001F51E,18 age restriction eighteen forbidden no not prohibited underage
U00002622,radioactive
U00002623,biohazard
U00002B06,arrow cardinal direction north
U00002197,arrow direction intercardinal northeast
U000027A1,arrow cardinal direction east
U00002198,arrow direction intercardinal southeast
U00002B07,arrow cardinal direction down south
U00002199,arrow direction intercardinal southwest
U00002B05,arrow cardinal direction west
U00002196,arrow direction intercardinal northwest
U00002195,arrow
U00002194,arrow
U000021A9,arrow
U000021AA,arrow
U00002934,arrow
U00002935,arrow down
U0001F503,arrow clockwise reload
U0001F504,anticlockwise arrow counterclockwise withershins
U0001F519,arrow back
U0001F51A,arrow end
U0001F51B,arrow mark on
U0001F51C,arrow soon
U0001F51D,arrow top up
U0001F6D0,religion worship
U0000269B,atheist atom
U0001F549,hindu om religion
U00002721,david jew jewish religion star
U00002638,buddhist dharma religion wheel
U0000262F,religion tao taoist yang yin
U0000271D,christian cross religion
U00002626,christian cross religion
U0000262A,islam muslim religion
U0000262E,peace
U0001F54E,candelabrum candlestick menorah religion
U0001F52F,fortune star
U0000267B,recycle
U0001F4DB,badge name
U0000269C,fleur-de-lis
U0001F530,beginner chevron green japanese leaf tool yellow
U0001F531,anchor emblem ship tool trident
U00002B55,circle o
U00002705,check mark
U00002611,ballot box check
U00002714,check mark
U00002716,cancel multiplication multiply x
U0000274C,cancel mark multiplication multiply x
U0000274E,mark square
U00002795,math plus
U00002796,math minus
U00002797,division math
U000027B0,curl loop
U000027BF,curl double loop
U0000303D,mark part
U00002733,asterisk
U00002734,star
U00002747,sparkle
U0000203C,bangbang exclamation mark punctuation
U00002049,exclamation interrobang mark punctuation question
U00002753,mark punctuation question
U00002754,mark outlined punctuation question
U00002755,exclamation mark outlined punctuation
U00002757,exclamation mark punctuation
U00003030,dash punctuation wavy
U000000A9,copyright
U000000AE,registered
U00002122,mark tm trademark
U00002648,aries ram zodiac
U00002649,bull ox taurus zodiac
U0000264A,gemini twins zodiac
U0000264B,cancer crab zodiac
U0000264C,leo lion zodiac
U0000264D,maiden virgin virgo zodiac
U0000264E,balance justice libra scales zodiac
U0000264F,scorpio scorpion scorpius zodiac
U00002650,archer sagittarius zodiac
U00002651,capricorn goat zodiac
U00002652,aquarius bearer water zodiac
U00002653,fish pisces zodiac
U000026CE,bearer ophiuchus serpent snake zodiac
U0001F500,arrow crossed
U0001F501,arrow clockwise repeat
U0001F502,arrow clockwise once
U000025B6,arrow play right triangle
U000023E9,arrow double fast forward
U000023ED,arrow next scene next track triangle
U000023EF,arrow pause play right triangle
U000025C0,arrow left reverse triangle
U000023EA,arrow double rewind
U000023EE,arrow previous scene previous track triangle
U0001F53C,arrow button red
U000023EB,arrow double
U0001F53D,arrow button down red
U000023EC,arrow double down
U000023F8,bar double pause vertical
U000023F9,square stop
U000023FA,circle record
U000023CF,eject
U0001F3A6,activity camera cinema entertainment film movie
U0001F505,brightness dim low
U0001F506,bright brightness
U0001F4F6,antenna bar cell communication mobile phone signal telephone
U0001F4F3,cell communication mobile mode phone telephone vibration
U0001F4F4,cell communication mobile off phone telephone
U0023 UFE0F U20E3,hash keycap pound
U002A UFE0F U20E3,asterisk keycap star
U0030 UFE0F U20E3,0 keycap zero
U0031 UFE0F U20E3,1 keycap one
U0032 UFE0F U20E3,2 keycap two
U0033 UFE0F U20E3,3 keycap three
U0034 UFE0F U20E3,4 four keycap
U0035 UFE0F U20E3,5 five keycap
U0036 UFE0F U20E3,6 keycap six
U0037 UFE0F U20E3,7 keycap seven
U0038 UFE0F U20E3,8 eight keycap
U0039 UFE0F U20E3,9 keycap nine
U0001F51F,10 keycap ten
U0001F4AF,100 full hundred score
U0001F520,input latin letters uppercase
U0001F521,abcd input latin letters lowercase
U0001F522,1234 input numbers
U0001F523,input
U0001F524,abc alphabet input latin letters
U0001F170,a blood
U0001F18E,ab blood
U0001F171,b blood
U0001F191,cl
U0001F192,cool
U0001F193,free
U00002139,i information
U0001F194,id identity
U000024C2,circle m
U0001F195,new
U0001F196,ng
U0001F17E,blood o
U0001F197,ok
U0001F17F,parking
U0001F198,help sos
U0001F199,mark up
U0001F19A,versus vs
U0001F201,japanese
U0001F202,japanese
U0001F237,japanese
U0001F236,japanese
U0001F22F,japanese
U0001F250,japanese
U0001F239,japanese
U0001F21A,japanese
U0001F232,japanese
U0001F251,chinese
U0001F238,chinese
U0001F234,chinese
U0001F233,chinese
U00003297,chinese congratulation congratulations ideograph
U00003299,chinese ideograph secret
U0001F23A,chinese
U0001F235,chinese
U000025AA,geometric square
U000025AB,geometric square
U000025FB,geometric square
U000025FC,geometric square
U000025FD,geometric square
U000025FE,geometric square
U00002B1B,geometric square
U00002B1C,geometric square
U0001F536,diamond geometric orange
U0001F537,blue diamond geometric
U0001F538,diamond geometric orange
U0001F539,blue diamond geometric
U0001F53A,geometric red
U0001F53B,down geometric red
U0001F4A0,comic diamond geometric inside
U0001F518,button geometric radio
U0001F532,button geometric square
U0001F533,button geometric outlined square
U000026AA,circle geometric
U000026AB,circle geometric
U0001F534,circle geometric red
U0001F535,blue circle geometric
U0001F3C1,checkered chequered flag racing
U0001F6A9,flag post
U0001F38C,activity celebration cross crossed flag japanese
U0001F3F4,flag waving
U0001F3F3,flag waving
U1F1E6 U1F1E8,ascension flag island
U1F1E6 U1F1E9,andorra flag
U1F1E6 U1F1EA,emirates flag uae united
U1F1E6 U1F1EB,afghanistan flag
U1F1E6 U1F1EC,antigua barbuda flag
U1F1E6 U1F1EE,anguilla flag
U1F1E6 U1F1F1,albania flag
U1F1E6 U1F1F2,armenia flag
U1F1E6 U1F1F4,angola flag
U1F1E6 U1F1F6,antarctica flag
U1F1E6 U1F1F7,argentina flag
U1F1E6 U1F1F8,american flag samoa
U1F1E6 U1F1F9,austria flag
U1F1E6 U1F1FA,australia flag
U1F1E6 U1F1FC,aruba flag
U1F1E6 U1F1FD,åland flag
U1F1E6 U1F1FF,azerbaijan flag
U1F1E7 U1F1E6,bosnia flag herzegovina
U1F1E7 U1F1E7,barbados flag
U1F1E7 U1F1E9,bangladesh flag
U1F1E7 U1F1EA,belgium flag
U1F1E7 U1F1EB,burkina faso flag
U1F1E7 U1F1EC,bulgaria flag
U1F1E7 U1F1ED,bahrain flag
U1F1E7 U1F1EE,burundi flag
U1F1E7 U1F1EF,benin flag
U1F1E7 U1F1F1,barthelemy barthélemy flag saint
U1F1E7 U1F1F2,bermuda flag
U1F1E7 U1F1F3,brunei darussalam flag
U1F1E7 U1F1F4,bolivia flag
U1F1E7 U1F1F6,bonaire caribbean eustatius flag netherlands saba sint
U1F1E7 U1F1F7,brazil flag
U1F1E7 U1F1F8,bahamas flag
U1F1E7 U1F1F9,bhutan flag
U1F1E7 U1F1FB,bouvet flag island
U1F1E7 U1F1FC,botswana flag
U1F1E7 U1F1FE,belarus flag
U1F1E7 U1F1FF,belize flag
U1F1E8 U1F1E6,canada flag
U1F1E8 U1F1E8,cocos flag island keeling
U1F1E8 U1F1E9,congo congo-kinshasa democratic republic of congo drc flag kinshasa republic
U1F1E8 U1F1EB,central african republic flag republic
U1F1E8 U1F1EC,brazzaville congo congo republic congo-brazzaville flag republic republic of the congo
U1F1E8 U1F1ED,flag switzerland
U1F1E8 U1F1EE,cote ivoire côte ivoire flag ivory coast
U1F1E8 U1F1F0,cook flag island
U1F1E8 U1F1F1,chile flag
U1F1E8 U1F1F2,cameroon flag
U1F1E8 U1F1F3,china flag
U1F1E8 U1F1F4,colombia flag
U1F1E8 U1F1F5,clipperton flag island
U1F1E8 U1F1F7,costa rica flag
